global_index	pos	token_id	token	valid	ib_conf_t	ib_conf_a	ib_conf_v	ib_conf_fused
0	0	101	[CLS]	1	0.55201811	0.49680603	0.49655649	0.55201811
0	1	2769	我	1	0.57720983	0.49145961	0.45881444	0.57720983
0	2	679	不	1	0.60074562	0.48736110	0.45854050	0.60074562
0	3	2682	想	1	0.65388513	0.49584275	0.47298622	0.65388513
0	4	2063	嫁	1	0.53440928	0.50245070	0.47168648	0.53440928
0	5	1057	入	1	0.55022264	0.54234809	0.46201354	0.55022264
0	6	784	什	1	0.53626919	0.48564833	0.46294558	0.53626919
0	7	720	么	1	0.54101986	0.49039596	0.46304259	0.54101986
0	8	6498	豪	1	0.51053631	0.49760780	0.46598113	0.51053631
0	9	7305	门	1	0.50286782	0.49378824	0.46582001	0.50286782
0	10	8024	，	1	0.60165745	0.49146688	0.47408259	0.60165745
0	11	2769	我	1	0.62322795	0.48483756	0.46180868	0.62322795
0	12	812	们	1	0.58228803	0.49446332	0.46730402	0.58228803
0	13	679	不	1	0.57310897	0.50114453	0.46863270	0.57310897
0	14	2218	就	1	0.59355462	0.50340730	0.47122100	0.59355462
0	15	3221	是	1	0.64830911	0.57890338	0.47265732	0.64830911
0	16	6498	豪	1	0.61124480	0.49115688	0.47417796	0.61124480
0	17	7305	门	1	0.55452418	0.48695102	0.46128756	0.55452418
0	18	1408	吗	1	0.51321560	0.49779946	0.46349022	0.51321560
0	19	8043	？	1	0.54459476	0.49198532	0.46309483	0.54459476
0	20	102	[SEP]	1	0.50899118	0.49680603	0.49655649	0.50899118
0	21	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
0	22	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
0	23	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
0	24	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
0	25	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
0	26	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
0	27	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
0	28	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
0	29	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
0	30	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
0	31	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
0	32	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
0	33	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
0	34	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
0	35	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
0	36	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
0	37	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
0	38	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
0	39	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
0	40	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
0	41	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
0	42	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
0	43	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
0	44	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
0	45	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
0	46	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
0	47	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
0	48	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
0	49	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
