global_index	pos	token_id	token	valid	ib_conf_t	ib_conf_a	ib_conf_v	ib_conf_fused
584	0	101	[CLS]	1	0.58614326	0.49680603	0.49655649	0.49655649
584	1	6468	谢	1	0.59077334	0.50007761	0.76931143	0.76931143
584	2	6468	谢	1	0.66418260	0.50391603	0.78401059	0.78401059
584	3	872	你	1	0.64247131	0.50225866	0.76772362	0.76772362
584	4	812	们	1	0.67769122	0.50443888	0.78427660	0.78427660
584	5	4638	的	1	0.61549699	0.50156718	0.80402923	0.80402923
584	6	3118	支	1	0.59269971	0.50156796	0.81660330	0.81660330
584	7	2898	持	1	0.58635658	0.50146604	0.82501817	0.82501817
584	8	511	。	1	0.54238641	0.49861521	0.83083439	0.83083439
584	9	102	[SEP]	1	0.56261343	0.49680603	0.49655649	0.49655649
584	10	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	11	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	12	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	13	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	14	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	15	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	16	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	17	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	18	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	19	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	20	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	21	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	22	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	23	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	24	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	25	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	26	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	27	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	28	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	29	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	30	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	31	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	32	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	33	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	34	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	35	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	36	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	37	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	38	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	39	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	40	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	41	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	42	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	43	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	44	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	45	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	46	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	47	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	48	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
584	49	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
