global_index	pos	token_id	token	valid	ib_conf_t	ib_conf_a	ib_conf_v	ib_conf_fused
2188	0	1	[CLS]	1	0.73262691	0.51258719	0.51716471	0.73262691
2188	1	262	▁the	1	0.73567361	0.56161690	0.53774256	0.73567361
2188	2	713	▁fact	1	0.74584734	0.54445511	0.52356839	0.74584734
2188	3	272	▁that	1	0.73850256	0.54445517	0.52480042	0.73850256
2188	4	306	▁they	1	0.73503619	0.54445517	0.52562284	0.73503619
2188	5	281	▁are	1	0.73590738	0.54445517	0.52141535	0.73590738
2188	6	305	▁all	1	0.74311388	0.54445511	0.52643639	0.74311388
2188	7	262	▁the	1	0.73403895	0.54445517	0.51716471	0.73403895
2188	8	454	▁same	1	0.73178852	0.57204300	0.54108125	0.73178852
2188	9	421	▁those	1	0.73701590	0.50863439	0.51716471	0.73701590
2188	10	7584	▁barriers	1	0.74254966	0.50905192	0.51716471	0.74254966
2188	11	323	▁.	1	0.73278761	0.66214353	0.51716471	0.73278761
2188	12	286	▁have	1	0.74691623	0.64651912	0.51716471	0.74691623
2188	13	323	▁.	1	0.73285294	0.67025089	0.51716471	0.73285294
2188	14	348	▁just	1	0.74890947	0.54447812	0.51716471	0.74890947
2188	15	331	▁been	1	0.74722248	0.50826156	0.51716471	0.74722248
2188	16	7904	▁lifted	1	0.74565339	0.50525546	0.51716471	0.74565339
2188	17	263	▁and	1	0.74429905	0.51930010	0.53450036	0.74429905
2188	18	306	▁they	1	0.74803805	0.50792611	0.54138052	0.74803805
2188	19	551	▁feel	1	0.75006104	0.50194633	0.54531646	0.75006104
2188	20	323	▁.	1	0.74261612	0.50447226	0.54133660	0.74261612
2188	21	27014	▁fearless	1	0.74656153	0.50438935	0.51716471	0.74656153
2188	22	323	▁.	1	0.73404109	0.50438935	0.51716471	0.73404109
2188	23	278	▁it	1	0.74049175	0.50438935	0.51716471	0.74049175
2188	24	323	▁.	1	0.73892206	0.50438935	0.51716471	0.73892206
2188	25	817	▁quite	1	0.74523413	0.50438935	0.51716471	0.74523413
2188	26	2	[SEP]	1	0.73505688	0.51258719	0.51716471	0.73505688
2188	27	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
2188	28	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
2188	29	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
2188	30	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
2188	31	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
2188	32	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
2188	33	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
2188	34	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
2188	35	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
2188	36	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
2188	37	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
2188	38	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
2188	39	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
2188	40	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
2188	41	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
2188	42	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
2188	43	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
2188	44	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
2188	45	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
2188	46	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
2188	47	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
2188	48	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
2188	49	0	[PAD]	0	0.00000000	0.00000000	0.00000000	0.00000000
